"","station","cldd","cdd","qual","lat","long"
"1859","USC00199972","257R",257,"R",42.3869,-72.9211
"1860","USC00200032","543S",543,"S",41.9164,-84.0158
"1861","USC00200089","263R",263,"R",46.6447,-88.4811
"1862","USC00200128","470R",470,"R",42.58,-85.7892
"1863","USC00200146","530C",530,"C",43.3864,-84.6492
"1864","USC00200166","281R",281,"R",45.1628,-83.5906
"1865","USC00200230","731S",731,"S",42.2947,-83.7108
"1866","USC00200343","323R",323,"R",45.0283,-84.2331
"1867","USC00200417","444S",444,"S",43.8081,-82.9939
"1868","USC00200446","437R",437,"R",43.9006,-85.8506
"1869","USC00200718","196S",196,"S",46.5869,-89.5475
"1870","USC00200770","287R",287,"R",46.8325,-87.7503
"1871","USC00200779","381S",381,"S",43.7072,-85.4822
"1872","USC00200864","526R",526,"R",42.3842,-85.9625
"1873","USC00200925","525C",525,"C",45.1672,-84.9139
"1874","USC00201299","491R",491,"R",43.4839,-83.3919
"1875","USC00201361","397R",397,"R",43.5861,-83.1805
"1876","USC00201439","144R",144,"R",46.5192,-87.9858
"1877","USC00201468","486R",486,"R",45.3172,-85.2672
"1878","USC00201476","520S",520,"S",44.5503,-84.8258
"1879","USC00201486","231R",231,"R",46.3414,-86.9242
"1880","USC00201492","293R",293,"R",45.6528,-84.4725
"1881","USC00201675","580S",580,"S",41.9622,-84.9925
"1882","USC00201780","197R",197,"R",47.4675,-87.8669
"1883","USC00201802","283R",283,"R",45.8269,-87.1589
"1884","USC00201896","239S",239,"S",45.6414,-85.0142
"1885","USC00202015","795S",795,"S",42.3194,-83.2378
"1886","USC00202094","230S",230,"S",45.9983,-83.9014
"1887","USC00202250","556S",556,"S",41.9856,-86.1319
"1888","USC00202381","392C",392,"C",45.1519,-85.1322
"1889","USC00202395","666R",666,"R",42.6742,-84.485
"1890","USC00202423","375S",375,"S",44.2839,-83.5036
"1891","USC00202445","904S",904,"S",42.0147,-86.2408
"1892","USC00202631","649S",649,"S",43.6156,-83.845
"1893","USC00202737","250R",250,"R",45.6667,-86.7167
"1894","USC00202804","351R",351,"R",43.9158,-83.0831
"1895","USC00202984","343S",343,"S",44.6481,-86.21
"1896","USC00203096","323S",323,"S",45.0303,-84.6781
"1897","USC00203099","262R",262,"R",44.9072,-84.7189
"1898","USC00203290","593R",593,"R",43.0622,-86.2244
"1899","USC00203391","290S",290,"S",44.6542,-84.6994
"1900","USC00203429","491R",491,"R",43.2025,-85.2422
"1901","USC00203477","631S",631,"S",42.4078,-82.8892
"1902","USC00203504","805R",805,"R",42.3833,-85.3828
"1903","USC00203529","329S",329,"S",44.4633,-83.7217
"1904","USC00203585","313S",313,"S",43.8322,-82.6428
"1905","USC00203628","266R",266,"R",44.6819,-83.2808
"1906","USC00203632","387R",387,"R",43.6747,-86.4239
"1907","USC00203661","516S",516,"S",42.6422,-85.2875
"1908","USC00203744","195R",195,"R",46.665,-88.375
"1909","USC00203769","408R",408,"R",43.5908,-86.1056
"1910","USC00203823","549R",549,"R",41.9353,-84.6411
"1911","USC00203858","694R",694,"R",42.7989,-86.205
"1912","USC00203930","296R",296,"R",44.3122,-84.7747
"1913","USC00203932","287R",287,"R",44.3119,-84.8922
"1914","USC00204078","538S",538,"S",42.9531,-85.0778
"1915","USC00204090","346S",346,"S",45.7858,-88.0842
"1916","USC00204104","248S",248,"S",46.4656,-90.1892
"1917","USC00204257","276R",276,"R",44.7281,-85.1728
"1918","USC00204502","288S",288,"S",44.3089,-85.205
"1919","USC00204655","511S",511,"S",43.0608,-83.3075
"1920","USC00204954","420R",420,"R",43.9067,-86.3942
"1921","USC00204967","261R",261,"R",44.42,-84.0233
"1922","USC00205065","475S",475,"S",44.2114,-86.2939
"1923","USC00205073","140S",140,"S",45.9511,-86.2514
"1924","USC00205097","480R",480,"R",44.855,-85.8353
"1925","USC00205434","612S",612,"S",43.6089,-84.2011
"1926","USC00205450","595R",595,"R",42.0664,-83.6186
"1927","USC00205452","516R",516,"R",42.5794,-83.6844
"1928","USC00205531","381R",381,"R",44.6614,-84.1317
"1929","USC00205558","821R",821,"R",41.9139,-83.3942
"1930","USC00205567","400S",400,"S",43.4614,-86.4175
"1931","USC00205662","522R",522,"R",43.5858,-84.7697
"1932","USC00205690","214R",214,"R",46.4122,-86.6625
"1933","USC00205816","171R",171,"R",46.3133,-85.5106
"1934","USC00206012","458R",458,"R",44.8831,-85.6753
"1935","USC00206158","394R",394,"R",44.9214,-85.5161
"1936","USC00206184","401S",401,"S",45.4108,-84.2233
"1937","USC00206220","332S",332,"S",46.8342,-89.2075
"1938","USC00206300","553S",553,"S",43.0161,-84.18
"1939","USC00206507","286S",286,"S",45.3725,-84.9767
"1940","USC00206658","596R",596,"R",42.6389,-83.2556
"1941","USC00206663","347R",347,"R",43.9483,-82.7142
"1942","USC00206680","652R",652,"R",42.975,-82.4194
"1943","USC00207094","341S",341,"S",45.4169,-83.8158
"1944","USC00207190","207R",207,"R",46.2964,-84.5761
"1945","USC00207253","442R",442,"R",43.3,-84.1667
"1946","USC00207274","242S",242,"S",45.8489,-84.7228
"1947","USC00207277","254R",254,"R",45.6911,-85.5464
"1948","USC00207280","593S",593,"S",43.0114,-84.5542
"1949","USC00207350","492R",492,"R",43.4194,-82.8192
"1950","USC00207364","191R",191,"R",46.4867,-84.4089
"1951","USC00207515","346R",346,"R",46.2833,-85.95
"1952","USC00207690","685S",685,"S",42.4014,-86.2833
"1953","USC00207812","146S",146,"S",46.0556,-88.6275
"1954","USC00207820","338S",338,"S",43.9472,-84.0378
"1955","USC00207867","280R",280,"R",45.3903,-87.7025
"1956","USC00208043","148R",148,"R",46.6014,-85.2239
"1957","USC00208184","686S",686,"S",41.9297,-85.6383
"1958","USC00208293","187R",187,"R",46.1989,-85.0728
"1959","USC00208417","261S",261,"S",45.1703,-84.4397
"1960","USC00208680","192R",192,"R",46.2778,-89.1742
"1961","USC00208800","321S",321,"S",44.2542,-84.2011
"1962","USC00208920","123S",123,"S",46.7531,-84.9789
"1963","USC00208941","436R",436,"R",42.6981,-83.4717
"1964","USC00210018","465R",465,"R",47.2992,-96.5161
"1965","USC00210050","453R",453,"R",48.3006,-95.9817
"1966","USC00210059","268R",268,"R",46.5258,-93.6675
"1967","USC00210075","616S",616,"S",43.6064,-93.3019
"1968","USC00210157","748R",748,"R",43.8836,-94.1667
"1969","USC00210252","344C",344,"C",48.3311,-96.8253
"1970","USC00210287","570S",570,"S",45.3783,-96.1542
"1971","USC00210355","531S",531,"S",43.6542,-92.9739
"1972","USC00210387","218R",218,"R",47.7122,-91.9533
"1973","USC00210515","349R",349,"R",48.7094,-94.5869
"1974","USC00210643","275R",275,"R",47.5369,-94.8297
"1975","USC00210667","570S",570,"S",45.3167,-95.6167
"1976","USC00210746","300R",300,"R",48.1969,-93.7994
"1977","USC00210809","226R",226,"R",47.6714,-94.5175
"1978","USC00210939","355S",355,"S",46.3433,-94.2086
"1979","USC00210989","134R",134,"R",47.2472,-91.8625
"1980","USC00211063","549R",549,"R",45.5939,-96.8278
"1981","USC00211074","241R",241,"R",46.3014,-92.5406
"1982","USC00211107","552R",552,"R",45.1969,-93.84
"1983","USC00211174","467R",467,"R",44.0908,-92.64
"1984","USC00211198","513S",513,"S",43.6308,-91.5028
"1985","USC00211227","506R",506,"R",45.5506,-93.1264
"1986","USC00211245","510R",510,"R",46.0958,-96.4092
"1987","USC00211263","675S",675,"S",44.7183,-96.2697
"1988","USC00211374","332S",332,"S",47.3847,-94.6147
"1989","USC00211390","528R",528,"R",45.3222,-93.2844
"1990","USC00211448","605R",605,"R",44.8497,-93.5644
"1991","USC00211465","795R",795,"R",44.8,-93.5833
"1992","USC00211630","253S",253,"S",46.7047,-92.5253
"1993","USC00211691","638S",638,"S",45.5872,-94.4047
"1994","USC00211776","258R",258,"R",47.8667,-93.0667
"1995","USC00211840","164R",164,"R",47.17,-92.4667
"1996","USC00211891","420S",420,"S",47.8014,-96.6028
"1997","USC00212050","368R",368,"R",46.8997,-94.3872
"1998","USC00212088","558R",558,"R",45.0417,-93.7903
"1999","USC00212142","550R",550,"R",46.8372,-95.8372
"2000","USC00212246","193R",193,"R",46.7681,-92.0903
"2001","USC00212543","227R",227,"R",47.9239,-91.8586
"2002","USC00212576","90R",90,"R",47.6581,-92.1958
"2003","USC00212645","219R",219,"R",47.4581,-92.5303
"2004","USC00212698","753S",753,"S",43.6447,-94.4656
"2005","USC00212721","559S",559,"S",44.3075,-93.265
"2006","USC00212737","637S",637,"S",44.6697,-93.17
"2007","USC00212768","504R",504,"R",46.2919,-96.1172
"2008","USC00212842","179R",179,"R",46.9728,-92.87
"2009","USC00212881","589S",589,"S",45.3397,-92.9125
"2010","USC00212916","286R",286,"R",47.5636,-95.7244
"2011","USC00213076","616S",616,"S",44.5564,-94.2206
"2012","USC00213104","533S",533,"S",47.0792,-96.7758
"2013","USC00213174","528S",528,"S",45.6583,-95.4392
"2014","USC00213282","79S",79,"S",47.7517,-90.3578
"2015","USC00213290","435S",435,"S",43.7047,-92.5644
"2016","USC00213296","81R",81,"R",47.9711,-89.6908
"2017","USC00213303","326C",326,"C",47.2436,-93.4975
"2018","USC00213411","380S",380,"S",46.4119,-94.3608
"2019","USC00213417","170R",170,"R",48.1603,-90.8842
"2020","USC00213455","377R",377,"R",48.7714,-96.9406
"2021","USC00213567","629R",629,"R",44.7597,-92.8689
"2022","USC00213793","294R",294,"R",45.9919,-92.9928
"2023","USC00213962","609S",609,"S",44.9089,-94.3675
"2024","USC00214103","291R",291,"R",46.3197,-93.5014
"2025","USC00214106","257S",257,"S",47.2256,-95.1919
"2026","USC00214176","508R",508,"R",44.65,-93.6356
"2027","USC00214306","216R",216,"R",48.5011,-92.6444
"2028","USC00214453","529R",529,"R",43.7022,-95.1519
"2029","USC00214534","606S",606,"S",43.9981,-95.9572
"2030","USC00214546","627S",627,"S",44.2394,-95.3153
"2031","USC00214652","338S",338,"S",47.2467,-94.2228
"2032","USC00214778","565S",565,"S",45.1278,-94.5347
"2033","USC00214793","580S",580,"S",45.9933,-94.3508
"2034","USC00214809","212R",212,"R",48.3681,-93.7214
"2035","USC00214861","393S",393,"S",45.9647,-94.8892
"2036","USC00214884","950R",950,"R",44.9783,-93.2469
"2037","USC00214918","89R",89,"R",47.6981,-90.6656
"2038","USC00214937","686R",686,"R",43.6658,-96.2022
"2039","USC00214994","646S",646,"S",45.0025,-96.1661
"2040","USC00215012","428R",428,"R",47.3172,-95.9675
"2041","USC00215073","654R",654,"R",44.1542,-94.0211
"2042","USC00215175","218R",218,"R",47.6308,-93.6522
"2043","USC00215204","670S",670,"S",44.4706,-95.7908
"2044","USC00215325","434R",434,"R",45.6775,-94.8022
"2045","USC00215392","388S",388,"S",45.7533,-93.6617
"2046","USC00215400","712S",712,"S",45.1219,-95.9269
"2047","USC00215563","578R",578,"R",44.9364,-95.7536
"2048","USC00215586","591R",591,"R",46.8875,-96.7478
"2049","USC00215598","349S",349,"S",46.4378,-92.7578
"2050","USC00215615","407R",407,"R",45.8775,-93.3147
"2051","USC00215638","498S",498,"S",45.5903,-95.8747
"2052","USC00215838","662R",662,"R",45.01,-93.3739
"2053","USC00215842","640S",640,"S",45.305,-94.9392
"2054","USC00215887","712S",712,"S",44.3006,-94.4897
"2055","USC00216148","344R",344,"R",47.8333,-95.85
"2056","USC00216152","560S",560,"S",44.7628,-94.9297
"2057","USC00216276","509R",509,"R",46.4314,-95.5464
"2058","USC00216287","636S",636,"S",44.0981,-93.2308
"2059","USC00216547","376S",376,"S",46.6694,-94.1089
"2060","USC00216565","586S",586,"S",44.0139,-96.3258
"2061","USC00216654","551S",551,"S",43.6725,-92.0747
"2062","USC00216787","373S",373,"S",47.8881,-96.2658
"2063","USC00216795","367R",367,"R",47.8769,-95.0161
"2064","USC00216822","645R",645,"R",44.6103,-92.61
"2065","USC00217087","287R",287,"R",48.8486,-95.7675
"2066","USC00217107","577S",577,"S",44.7178,-93.0975
"2067","USC00217149","496R",496,"R",46.4808,-96.2869
"2068","USC00217184","519R",519,"R",43.8053,-91.75
"2069","USC00217326","637S",637,"S",43.9903,-94.6122
"2070","USC00217377","675R",675,"R",44.9461,-93.03
"2071","USC00217405","727S",727,"S",44.3222,-93.9656
"2072","USC00217502","545S",545,"S",45.5461,-93.7572
"2073","USC00217907","622S",622,"S",44.2469,-94.9864
"2074","USC00218025","642R",642,"R",44.7344,-94.3425
"2075","USC00218037","888R",888,"R",45.0417,-92.7975
"2076","USC00218191","335R",335,"R",46.9631,-95.6631
"2077","USC00218227","569R",569,"R",44.2814,-92.1942
"2078","USC00218247","392R",392,"R",48.1331,-96.1667
"2079","USC00218254","300R",300,"R",48.2325,-95.2481
"2080","USC00218311","167S",167,"S",47.7817,-92.2783
"2081","USC00218323","693S",693,"S",44.2394,-95.6308
"2082","USC00218419","163S",163,"S",47.0258,-91.6653
"2083","USC00218421","147R",147,"R",47.1253,-91.7067
"2084","USC00218429","562R",562,"R",44.2781,-96.1281
"2085","USC00218450","778R",778,"R",44.9847,-93.1772
"2086","USC00218477","832R",832,"R",45.0483,-93.0958
"2087","USC00218579","308S",308,"S",46.3939,-95.3939
"2088","USC00218618","355R",355,"R",47.0744,-94.57
"2089","USC00218679","273S",273,"S",48.8947,-95.33
"2090","USC00218692","667S",667,"S",44.0708,-93.5264
"2091","USC00218700","235R",235,"R",48.2064,-94.3939
"2092","USC00218808","684R",684,"R",43.7461,-93.7364
"2093","USC00218907","568S",568,"S",45.8081,-96.5042
"2094","USC00218986","421R",421,"R",45.5231,-92.7489
"2095","USC00219004","603S",603,"S",45.1078,-95.0358
"2096","USC00219033","759S",759,"S",43.8575,-95.1167
"2097","USC00219046","658S",658,"S",43.7639,-94.1661
"2098","USC00219067","878R",878,"R",44.0422,-91.6364
"2099","USC00219072","609R",609,"R",44.0875,-91.6703
"2100","USC00219101","280R",280,"R",47.9333,-91.7667
"2101","USC00219134","178R",178,"R",47.45,-91.2167
"2102","USC00219170","587S",587,"S",43.645,-95.5803
"2103","USC00219173","245S",245,"S",46.6803,-92.9542
"2104","USC00219249","476S",476,"S",44.2992,-92.6661
"2105","USC00220021","1977S",1977,"S",33.83,-88.5214
"2106","USC00220488","1864R",1864,"R",34.3061,-89.9806
"2107","USC00220521","2093R",2093,"R",30.3758,-89.5989
"2108","USC00220585","2400R",2400,"R",31.2353,-88.9186
"2109","USC00220660","2364S",2364,"S",33.1772,-90.4919
"2110","USC00220792","2724R",2724,"R",30.3931,-89.0008
"2111","USC00220955","1598R",1598,"R",34.6344,-88.5622
"2112","USC00221094","2138S",2138,"S",31.5447,-90.4581
"2113","USC00221314","1879S",1879,"S",33.8586,-89.3158
"2114","USC00221389","2082R",2082,"R",32.6714,-90.0361
"2115","USC00221489","2003R",2003,"R",32.7506,-89.5389
"2116","USC00221606","1950R",1950,"R",34.0039,-90.0681
"2117","USC00221707","2041S",2041,"S",34.1864,-90.5572
"2118","USC00221738","2252R",2252,"R",33.7367,-90.7444
"2119","USC00221743","2142R",2142,"R",33.7942,-90.7128
"2120","USC00221852","2125S",2125,"S",31.6419,-89.5572
"2121","USC00221865","2447R",2447,"R",31.2503,-89.8361
"2122","USC00221880","2141R",2141,"R",33.4678,-88.3847
"2123","USC00221962","1639S",1639,"S",34.8792,-88.6178
"2124","USC00222094","2475R",2475,"R",31.9461,-90.3775
"2125","USC00222385","2001R",2001,"R",31.9544,-89.9328
"2126","USC00222896","1804R",1804,"R",33.5628,-89.2358
"2127","USC00223107","1982S",1982,"S",32.36,-89.4208
"2128","USC00223208","1722S",1722,"S",34.2614,-88.4569
"2129","USC00223605","2219R",2219,"R",33.3592,-91.06
"2130","USC00223645","1801S",1801,"S",33.7608,-89.8136
"2131","USC00223671","2563R",2563,"R",30.3772,-89.1228
"2132","USC00223887","2400S",2400,"S",31.2547,-89.3392
"2133","USC00223920","2343S",2343,"S",31.8328,-90.4542
"2134","USC00223975","2239R",2239,"R",34.8161,-89.9853
"2135","USC00224001","1655S",1655,"S",34.6189,-89.1911
"2136","USC00224173","1566S",1566,"S",34.8219,-89.4347
"2137","USC00224265","1584R",1584,"R",33.9278,-89.0083
"2138","USC00224377","1725R",1725,"R",34.6989,-89.8214
"2139","USC00224455","1452S",1452,"S",34.7633,-88.1958
"2140","USC00224702","1875R",1875,"R",32.7247,-88.6631
"2141","USC00224776","1825R",1825,"R",33.0583,-89.5797
"2142","USC00224939","2211S",2211,"S",31.6756,-89.1236
"2143","USC00225062","1789R",1789,"R",33.1228,-90.0517
"2144","USC00225070","2175R",2175,"R",31.1631,-90.8944
"2145","USC00225247","1907R",1907,"R",33.1356,-89.0711
"2146","USC00225361","2026R",2026,"R",33.1544,-88.5586
"2147","USC00225704","2321R",2321,"R",31.4664,-90.8853
"2148","USC00225789","2290R",2290,"R",30.9833,-88.7167
"2149","USC00225897","2245R",2245,"R",33.7589,-90.2103
"2150","USC00225987","2380R",2380,"R",31.5519,-90.1058
"2151","USC00226009","2296S",2296,"S",33.4517,-90.5097
"2152","USC00226177","2217S",2217,"S",31.5889,-91.3408
"2153","USC00226308","1958S",1958,"S",32.3378,-89.0817
"2154","USC00226476","2286R",2286,"R",32.2061,-90.5133
"2155","USC00226527","1752R",1752,"R",34.9536,-89.8297
"2156","USC00226718","2250R",2250,"R",30.3961,-88.4781
"2157","USC00226811","2208R",2208,"R",32.3161,-89.7994
"2158","USC00226894","2218S",2218,"S",32.7692,-89.1303
"2159","USC00226921","2389R",2389,"R",30.5217,-89.7083
"2160","USC00226926","1952R",1952,"R",32.8864,-89.9775
"2161","USC00227111","1740S",1740,"S",34.1381,-88.9983
"2162","USC00227128","2322R",2322,"R",30.8408,-89.5453
"2163","USC00227132","2086S",2086,"S",31.985,-90.9719
"2164","USC00227252","2081R",2081,"R",32.0706,-88.7189
"2165","USC00227444","1951R",1951,"R",31.3656,-88.9322
"2166","USC00227467","1608R",1608,"R",34.7411,-88.9381
"2167","USC00227560","2357S",2357,"S",32.8978,-90.8853
"2168","USC00227840","2681S",2681,"S",30.6264,-89.055
"2169","USC00228374","1996S",1996,"S",33.4692,-88.7822
"2170","USC00228445","2277S",2277,"S",33.4311,-90.9108
"2171","USC00228998","2181S",2181,"S",34.7281,-90.3683
"2172","USC00229048","2344R",2344,"R",31.08,-90.0603
"2173","USC00229079","1941S",1941,"S",34.3725,-89.5308
"2174","USC00229173","2001R",2001,"R",34.2044,-88.72
"2175","USC00229216","2209R",2209,"R",32.3567,-90.8444
"2176","USC00229400","1774S",1774,"S",34.1583,-89.6311
"2177","USC00229426","2445S",2445,"S",30.2947,-89.3831
"2178","USC00229439","2204R",2204,"R",31.6772,-88.6708
"2179","USC00229639","2261R",2261,"R",30.8667,-89.1333
"2180","USC00229743","1674S",1674,"S",33.4847,-89.6244
"2181","USC00229793","2396R",2396,"R",31.0931,-91.2325
"2182","USC00229860","2210R",2210,"R",32.9028,-90.3817
"2183","USC00230127","1314R",1314,"R",36.63,-91.3042
"2184","USC00230143","1121S",1121,"S",39.8914,-94.36
"2185","USC00230164","1287S",1287,"S",36.6519,-94.4386
"2186","USC00230204","1321S",1321,"S",38.1869,-94.0281
"2187","USC00230224","1108R",1108,"R",37.5981,-90.6264
"2188","USC00230608","1026R",1026,"R",40.2575,-94.0269
"2189","USC00230657","1345R",1345,"R",37.0536,-93.575
"2190","USC00230789","1354S",1354,"S",37.6167,-93.3911
"2191","USC00230817","1428R",1428,"R",38.9708,-92.7603
"2192","USC00230856","1115R",1115,"R",39.3447,-91.1711
"2193","USC00230980","1133S",1133,"S",39.765,-93.0594
"2194","USC00231037","1152S",1152,"S",39.4247,-93.1331
"2195","USC00231087","1098R",1098,"R",37.6667,-93.1067
"2196","USC00231101","896R",896,"R",37.5139,-91.1939
"2197","USC00231145","1417S",1417,"S",38.2611,-94.405
"2198","USC00231189","1285S",1285,"S",38.6278,-92.5545
"2199","USC00231212","1520R",1520,"R",38.2167,-92.7667
"2200","USC00231275","1127R",1127,"R",40.1433,-91.5158
"2201","USC00231340","1292S",1292,"S",39.3594,-93.4886
"2202","USC00231356","1563R",1563,"R",37.1772,-94.3047
"2203","USC00231364","1757R",1757,"R",36.1261,-89.7
"2204","USC00231383","1152R",1152,"R",36.6728,-93.8578
"2205","USC00231540","1588R",1588,"R",36.9272,-89.3536
"2206","USC00231580","1354R",1354,"R",39.775,-93.5358
"2207","USC00231640","1256R",1256,"R",39.3731,-90.9053
"2208","USC00231674","1471R",1471,"R",37.1319,-90.7756
"2209","USC00231711","1373S",1373,"S",38.395,-93.7711
"2210","USC00231801","1461R",1461,"R",38.9422,-92.32
"2211","USC00231822","1091R",1091,"R",40.2394,-94.6833
"2212","USC00232240","1396R",1396,"R",36.9861,-94.3553
"2213","USC00232289","1395R",1395,"R",36.6206,-90.8125
"2214","USC00232302","1142R",1142,"R",36.79,-92.2192
"2215","USC00232503","1433R",1433,"R",38.3486,-92.5808
"2216","USC00232511","1376R",1376,"R",37.8639,-94.0156
"2217","USC00232568","1171R",1171,"R",38.8681,-94.0353
"2218","USC00232591","1348S",1348,"S",39.1506,-90.7847
"2219","USC00232809","1194R",1194,"R",37.7922,-90.4103
"2220","USC00232850","1231R",1231,"R",38.2306,-90.3981
"2221","USC00233038","1188R",1188,"R",37.5739,-90.3086
"2222","USC00233043","1146R",1146,"R",38.4583,-91.7028
"2223","USC00233079","1144S",1144,"S",38.8472,-91.9414
"2224","USC00233094","1266R",1266,"R",36.8061,-93.4661
"2225","USC00233102","1120R",1120,"R",39.9133,-93.9803
"2226","USC00233369","948R",948,"R",40.4861,-94.4139
"2227","USC00233451","1175R",1175,"R",37.2,-90.45
"2228","USC00233483","1201R",1201,"R",37.4078,-92.5931
"2229","USC00233568","974R",974,"R",39.7425,-94.0347
"2230","USC00233601","1138S",1138,"S",39.7233,-91.3719
"2231","USC00233838","1178R",1178,"R",39.0733,-93.7075
